danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_
63.0,70.0,-5.0,24.0,56.0,,10.0,64.0,82.0,217.0,1
0.564,0.718,-4.235,0.0416,0.647,0.0,0.098,0.8,0.0,236907.0,0
0.79,0.768,-5.638,0.284,0.148,0.000947,0.126,0.691,80.029,131139.0,1
0.687,0.679,-9.426,0.0432,0.109,0.000986,0.104,0.614,123.976,144677.0,0
0.531,0.752,-6.1610000000000005,0.0305,0.0421,0.0,0.12,0.103,89.917,237800.0,1
0.583,0.589,-11.167,0.0609,0.373,5.2e-05,0.1369999999999999,0.895,0.0,139893.0,0
0.753,0.679,-7.0920000000000005,0.0349,0.324,4.210000000000001e-05,0.423,0.19,105.977,145078.0,1
0.6679999999999999,0.804,-5.234,0.24,0.00589,0.0,0.145,0.598,144.111,202351.0,0
0.787,0.673,-4.583,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893.0,1
0.795,0.8,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0,1
0.619,0.472,-7.162999999999999,0.294,0.0035,0.0,0.14,0.2339999999999999,149.85299999999998,153707.0,0
0.639,0.71,-7.445,0.0275,0.0133,0.0,0.118,0.3779999999999999,0.0,233173.0,1
0.828,0.492,-9.744,0.0276,0.0644,0.00428,0.128,0.789,0.0,257800.0,1
0.0619,0.00482,-33.105,0.0503,0.946,0.594,0.0815,0.036,68.14399999999999,713893.0,0
0.6829999999999999,0.937,-6.388,0.0335,0.0279999999999999,0.768,0.141,0.305,126.87200000000001,518222.0,0
0.7040000000000001,0.777,-5.729,0.195,0.0358,0.0,0.151,0.392,111.921,141542.0,1
69.0,58.0,-7.0,9.0,17.0,,31.0,42.0,100.0,193.0,1
0.256,0.123,-18.559,0.0402,0.944,0.802,0.65,0.0819999999999999,0.0,720360.0,0
0.799,0.543,-6.094,0.24,0.0512,0.0425,0.134,0.25,187.906,85742.0,1
0.863,0.511,-10.173,0.1889999999999999,0.00725,0.892,0.109,0.237,125.064,367213.0,0
0.713,0.831,-4.75,0.15,0.0168,0.0,0.118,0.584,173.94799999999998,332301.0,1
0.835,0.626,-5.832999999999999,0.125,0.0589,6e-05,0.396,0.35,91.03,217925.0,1
0.607,0.784,-6.292999999999999,0.268,0.433,0.0,0.6890000000000001,0.482,81.00399999999999,278573.0,1
0.7120000000000001,0.5489999999999999,-9.484,0.0254,0.011,0.0,0.118,0.552,109.882,251067.0,1
0.912,0.456,-7.611000000000001,0.131,0.0142,2.4e-06,0.111,0.614,93.22200000000001,252693.0,0
0.495,0.7709999999999999,-9.752,0.126,0.502,7.290000000000001e-05,0.143,0.805,81.615,-1.0,0
0.62,0.61,-8.329,0.0373,0.00849,0.162,0.205,0.235,127.052,238560.0,1
65.0,88.0,-3.0,11.0,29.0,,8.0,86.0,82.0,227.0,1
0.8370000000000001,0.636,-7.643,0.086,0.0395,0.00125,0.342,0.2739999999999999,145.972,288624.0,1
0.503,0.7509999999999999,-5.785,0.35,0.215,0.0,0.0551,0.324,90.04,177763.0,1
0.477,0.223,-16.049,0.0455,0.969,0.263,0.0989,0.346,133.903,298467.0,0
0.61,0.4529999999999999,-9.736,0.0586,0.685,1.01e-05,0.0648,0.728,79.865,-1.0,0
0.6809999999999999,0.57,-5.829,0.136,0.0407,0.0,0.105,0.153,135.121,304200.0,0
0.313,0.175,-18.786,0.0586,0.952,0.00235,0.649,0.141,140.001,386373.0,0
0.579,0.372,-13.62,0.3829999999999999,0.0313,0.0020399999999999,0.165,0.282,98.541,99267.0,0
0.358,0.0269,-30.649,0.052,0.982,0.949,0.0836,0.0399,109.67299999999999,-1.0,0
0.733,0.521,-7.87,0.196,0.2769999999999999,0.0,0.307,0.31,129.967,169940.0,0
0.255,0.43,-12.564,0.0322,0.546,1.87e-05,0.188,0.546,164.267,197813.0,1
0.477,0.6,-6.363,0.0835,0.466,0.0,0.0688,0.486,159.972,206311.0,1
0.47,0.259,-16.075,0.0414,0.901,0.727,0.55,0.178,108.975,269451.0,0
0.674,0.789,-6.903,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160.0,1
0.857,0.642,-3.656,0.0588,0.00823,0.0,0.106,0.0658,0.0,140793.0,1
0.607,0.575,-7.066,0.0252,0.133,2.52e-06,0.0566,0.504,78.34100000000001,180907.0,1
0.491,0.907,-3.594,0.0481,0.0491,0.0,0.242,0.631,199.94299999999998,182667.0,1
58.0,84.0,-5.0,22.0,13.0,,10.0,50.0,160.0,190.0,1
0.8490000000000001,0.422,-13.95,0.122,0.157,1.19e-05,0.255,0.624,96.21600000000001,259000.0,1
0.357,0.4,-12.172,0.0487,0.723,1.34e-05,0.979,0.292,168.92,286469.0,0
0.482,0.4479999999999999,-8.282,0.0469,0.165,0.000185,0.107,0.316,126.704,133553.0,0
0.413,0.487,-9.158,0.0609,0.616,0.0,0.374,0.461,105.76100000000001,173547.0,0
42.0,41.0,-7.0,3.0,31.0,,11.0,16.0,139.0,285.0,1
0.6659999999999999,0.715,-7.292000000000001,0.156,0.0244,0.0,0.119,0.1,85.35600000000001,241467.0,0
0.318,0.19,-22.429,0.0935,0.977,3.33e-06,0.933,0.0838,108.689,312053.0,0
0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,204600.0,1
0.745,0.65,-11.814,0.346,0.0451,0.00758,0.111,0.386,144.047,152137.0,1
63.0,93.0,-3.0,6.0,2.0,,32.0,91.0,90.0,183.0,1
60.0,86.0,-4.0,3.0,2.0,,14.0,74.0,128.0,223.0,1
56.0,83.0,-6.0,11.0,2.0,,26.0,23.0,113.0,192.0,1
0.688,0.595,-8.094,0.0508,0.0515,2.7e-06,0.0853,0.312,117.979,202507.0,0
70.0,71.0,-7.0,5.0,26.0,,9.0,74.0,155.0,213.0,1
0.664,0.609,-6.509,0.0707,0.304,0.0,0.0926,0.194,130.041,210560.0,1
0.601,0.831,-5.946000000000001,0.0283,0.0097299999999999,0.163,0.321,0.7070000000000001,116.90100000000001,268386.0,0
0.659,0.755,-5.085,0.0314,0.0969,0.0,0.367,0.542,115.553,188040.0,0
0.8140000000000001,0.497,-7.405,0.0784,0.122,0.0,0.11,0.344,140.888,163404.0,1
0.58,0.498,-6.901,0.0277,0.198,0.0,0.132,0.111,116.271,206360.0,1
67.0,59.0,-4.0,3.0,2.0,,21.0,44.0,98.0,229.0,1
0.285,0.922,-1.932,0.247,0.237,0.0,0.159,0.472,198.063,160747.0,1
0.8009999999999999,0.578,-7.148,0.201,0.0728,0.0,0.185,0.126,100.03200000000001,147600.0,1
0.0974,0.0109,-28.445,0.0471,0.974,0.6409999999999999,0.0816,0.0354,79.033,-1.0,0
0.5429999999999999,0.952,-3.65,0.0668,0.000192,7.8e-06,0.38,0.591,107.94200000000001,-1.0,1
70.0,81.0,-5.0,4.0,0.0,,22.0,73.0,103.0,216.0,1
0.72,0.7909999999999999,-6.902,0.0361,0.0377,0.73,0.504,0.535,95.01,567459.0,0
0.727,0.739,-3.805,0.0411,0.365,0.00137,0.161,0.533,93.005,145800.0,1
0.402,0.0629,-27.102,0.0351,0.968,0.000103,0.107,0.432,98.74799999999999,32053.0,0
0.61,0.902,-4.351,0.0764,0.133,0.000333,0.119,0.478,186.049,154839.0,0
0.775,0.68,-5.507999999999999,0.0629,0.0090599999999999,0.0,0.109,0.6559999999999999,0.0,207719.0,1
0.589,0.6579999999999999,-5.287999999999999,0.203,0.0242,0.0,0.118,0.251,77.521,223973.0,1
0.675,0.588,-7.167999999999999,0.177,0.789,0.0,0.95,0.879,79.98899999999999,189867.0,1
0.754,0.449,-9.211,0.109,0.0332,8.290000000000001e-05,0.552,0.357,77.169,198973.0,1
0.845,0.76,-6.007000000000001,0.357,0.221,0.0,0.107,0.5579999999999999,101.865,145520.0,1
0.711,0.7390000000000001,-3.804,0.129,0.114,0.0,0.226,0.43,136.91899999999998,252256.0,1
0.5589999999999999,0.556,-7.843999999999999,0.531,0.5529999999999999,0.0,0.251,0.362,189.861,269787.0,1
0.346,0.195,-15.925,0.0332,0.985,0.888,0.155,0.118,107.01799999999999,529027.0,0
0.698,0.367,-9.846,0.0752,0.8109999999999999,0.902,0.287,0.659,124.02600000000001,228601.0,0
0.779,0.294,-7.251,0.253,0.5760000000000001,5.98e-05,0.108,0.235,145.356,60000.0,0
0.5329999999999999,0.967,-2.543,0.0995,0.0079099999999999,0.0,0.336,0.782,142.018,186813.0,1
0.421,0.873,-4.343,0.0565,0.0653,0.0,0.123,0.63,84.803,202533.0,1
0.909,0.628,-5.456,0.201,0.0739,0.0,0.108,0.406,145.905,276147.0,1
0.672,0.622,-7.421,0.176,0.1169999999999999,0.0,0.113,0.561,100.016,182084.0,1
0.5870000000000001,0.899,-2.974,0.0434,0.0747,0.0,0.417,0.5329999999999999,96.037,187133.0,0
0.123,0.0323,-23.746,0.0428,0.983,0.961,0.105,0.0347,68.791,315400.0,0
0.85,0.7140000000000001,-4.331,0.268,0.1639999999999999,0.0,0.11,0.5489999999999999,145.909,88939.0,1
42.0,26.0,-7.0,3.0,92.0,,13.0,33.0,120.0,270.0,1
0.877,0.534,-6.18,0.151,0.0339,1.73e-05,0.0441,0.89,108.171,197560.0,1
0.605,0.594,-9.408,0.7290000000000001,0.74,0.0,0.904,0.7340000000000001,139.585,-1.0,0
0.545,0.866,-6.797999999999999,0.0472,0.0117,0.0,0.268,0.584,112.073,201120.0,0
0.216,0.0115,-32.149,0.0384,0.961,0.00439,0.115,0.0599,109.89299999999999,147400.0,0
0.492,0.7120000000000001,-7.278,0.691,0.564,9.1e-05,0.357,0.23,137.453,164083.0,1
0.0662,0.296,-10.677,0.0356,0.912,0.8740000000000001,0.0589,0.0487,69.967,151853.0,0
0.6970000000000001,0.61,-7.065,0.0298,0.487,0.0,0.102,0.5479999999999999,0.0,140222.0,0
62.0,73.0,-6.0,11.0,2.0,,14.0,37.0,108.0,244.0,1
88.0,77.0,-4.0,9.0,6.0,,12.0,59.0,100.0,225.0,1
0.68,0.687,-6.162000000000001,0.0709,0.0161,0.0,0.261,0.467,150.053,249533.0,1
0.83,0.91,-4.631,0.185,0.0455,0.000367,0.3229999999999999,0.736,94.0,153191.0,0
0.507,0.52,-8.725,0.0355,0.0228,0.325,0.108,0.1689999999999999,127.03,320547.0,0
0.7090000000000001,0.476,-6.61,0.0385,0.0926,0.0,0.0842,0.396,111.99700000000001,-1.0,0
0.311,0.139,-22.182,0.039,0.994,0.94,0.201,0.284,74.112,86453.0,0
0.723,0.457,-11.018,0.428,0.631,0.0,0.0585,0.377,91.745,158213.0,0
0.646,0.765,-7.586,0.0448,0.0437,0.000141,0.159,0.362,126.024,146667.0,0
0.754,0.366,-10.07,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440.0,1
88.0,80.0,-4.0,6.0,8.0,,20.0,54.0,120.0,202.0,0
0.75,0.731,-7.367,0.0379,0.068,3.63e-05,0.184,0.335,134.977,174222.0,0
57.0,78.0,-4.0,3.0,2.0,,33.0,28.0,128.0,243.0,0
0.541,0.953,-4.229,0.107,0.048,0.0,0.192,0.856,111.37799999999999,-1.0,0
0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.091,0.7809999999999999,85.064,181533.0,1
0.391,0.198,-18.481,0.133,0.88,2.39e-05,0.6779999999999999,0.243,78.525,180440.0,0
0.442,0.612,-7.222,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507.0,1
0.5379999999999999,0.7040000000000001,-8.904,0.0332,0.0794,0.0,0.0867,0.583,120.963,281227.0,1
0.253,0.1969999999999999,-22.564,0.0504,0.986,0.908,0.138,0.364,86.986,189400.0,0
64.0,95.0,-4.0,7.0,6.0,,18.0,57.0,91.0,220.0,1
67.0,88.0,-3.0,15.0,30.0,,8.0,23.0,99.0,178.0,1
0.292,0.72,-11.589,0.0404,0.00794,0.945,0.111,0.113,127.012,197999.0,0
0.495,0.3429999999999999,-11.549,0.0355,0.61,9.45e-05,0.1009999999999999,0.4529999999999999,135.882,221000.0,1
0.721,0.687,-5.626,0.3329999999999999,0.345,0.0365,0.109,0.632,0.0,231520.0,0
0.536,0.8440000000000001,-6.917999999999999,0.0579999999999999,0.0628,0.00084,0.0608,0.185,117.652,310333.0,1
0.68,0.687,-6.162000000000001,0.0709,0.0161,0.0,0.261,0.467,150.053,249533.0,1
0.214,0.2289999999999999,-15.005999999999998,0.0382,0.98,0.915,0.214,0.0425,115.95200000000001,179787.0,0
0.446,0.131,-27.06,0.139,0.938,0.0,0.478,0.223,123.67200000000001,140827.0,0
0.752,0.498,-9.542,0.0359,0.61,6.08e-06,0.0766,0.346,119.976,246947.0,0
85.0,56.0,-5.0,4.0,1.0,,9.0,86.0,134.0,207.0,1
0.642,0.777,-4.809,0.094,0.00323,0.0,0.2269999999999999,0.413,96.986,214400.0,1
0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.63099999999997,201373.0,1
0.424,0.936,-4.541,0.147,0.000249,0.0,0.0707,0.7609999999999999,164.175,219933.0,0
0.482,0.416,-10.23,0.0939,0.507,0.0001409999999999,0.0831,0.296,82.39299999999999,264614.0,0
0.642,0.63,-7.371,0.0362,0.0737,0.00371,0.1969999999999999,0.205,160.024,186000.0,0
0.0764,0.0523,-22.236,0.0376,0.193,0.958,0.113,0.0367,173.207,113827.0,0
0.299,0.106,-20.266,0.0593,0.947,1.65e-06,0.3339999999999999,0.0601,82.946,-1.0,0
0.503,0.867,-4.87,0.039,0.00952,0.8440000000000001,0.111,0.24,144.987,198629.0,0
0.293,0.0805,-23.808000000000003,0.0576,0.971,0.0,0.4039999999999999,0.175,91.163,167440.0,0
0.369,0.0261,-27.334,0.0522,0.925,0.00952,0.111,0.251,111.78299999999999,222667.0,0
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400.0,1
0.794,0.366,-10.051,0.135,0.0214,0.0,0.0964,0.278,122.993,159522.0,1
0.466,0.833,-4.215,0.304,0.0266,0.0,0.0327,0.6609999999999999,88.785,313573.0,1
0.336,0.0333,-30.768,0.0448,0.992,0.9,0.0968,0.221,110.169,248213.0,0
0.648,0.382,-15.503,0.0354,0.5720000000000001,0.0,0.115,0.7759999999999999,81.95299999999999,-1.0,0
0.675,0.23,-10.363,0.204,0.191,0.0,0.104,0.1009999999999999,173.96200000000002,211920.0,1
0.603,0.8859999999999999,-3.777,0.0837,0.00045,0.0,0.26,0.395,126.025,229933.0,1
0.7290000000000001,0.805,-4.527,0.214,0.148,0.0,0.2769999999999999,0.867,175.93,166400.0,1
0.505,0.397,-9.349,0.324,0.716,0.0,0.0853,0.5579999999999999,95.06299999999999,219683.0,1
0.909,0.55,-7.795,0.0728,0.0688,8.97e-05,0.11,0.1889999999999999,130.036,194875.0,1
0.872,0.472,-8.217,0.205,0.243,2.22e-06,0.0902,0.255,0.0,229587.0,1
0.708,0.6609999999999999,-5.0280000000000005,0.11,0.00988,0.0,0.135,0.293,155.96200000000002,177865.0,1
0.561,0.6709999999999999,-5.582000000000001,0.0338,0.0154,0.0,0.171,0.278,124.06,226200.0,0
0.71,0.888,-6.457000000000001,0.235,0.0591,0.0,0.134,0.816,0.0,225987.0,1
0.302,0.0959,-22.569000000000003,0.0422,0.952,0.915,0.418,0.4,149.162,285373.0,0
0.4629999999999999,0.0693,-24.526,0.144,0.949,0.0,0.0953,0.176,71.749,129627.0,0
0.532,0.884,-4.941,0.0398,0.148,6.76e-06,0.154,0.7809999999999999,128.07399999999998,235560.0,0
0.687,0.677,-4.172,0.0508,0.000658,0.000146,0.0564,0.546,75.05199999999999,199773.0,1
0.602,0.441,-12.864,0.0323,0.72,4.09e-05,0.318,0.687,137.232,147587.0,0
71.0,86.0,-4.0,32.0,10.0,,19.0,80.0,130.0,199.0,1
0.769,0.796,-7.37,0.0564,0.0279,1.97e-06,0.0871,0.681,122.039,130286.0,0
0.635,0.472,-3.869,0.511,0.00898,0.0,0.1169999999999999,0.373,0.0,170638.0,1
0.607,0.813,-5.825,0.0936,0.0019,0.00088,0.305,0.195,133.96200000000002,325502.0,1
0.527,0.608,-6.449,0.0351,0.0534,0.0,0.111,0.228,144.72899999999998,220947.0,0
74.0,45.0,-8.0,6.0,6.0,,33.0,9.0,118.0,245.0,1
0.67,0.391,-9.939,0.0729,0.431,0.0,0.24,0.108,79.971,245759.0,1
72.0,90.0,-4.0,13.0,1.0,,6.0,88.0,112.0,238.0,0
0.778,0.559,-7.109,0.0776,0.128,0.0,0.399,0.678,129.989,185093.0,0
0.721,0.7040000000000001,-6.364,0.0606,0.176,3.71e-06,0.143,0.735,125.00399999999999,158206.0,1
0.353,0.0492,-28.583,0.0599,0.973,0.0,0.364,0.107,127.15299999999999,-1.0,0
0.5429999999999999,0.432,-11.832,0.0288,0.000207,0.369,0.146,0.107,110.196,295516.0,1
0.637,0.95,-7.547000000000001,0.0736,0.0388,0.000138,0.0529,0.622,146.29,233267.0,1
32.0,85.0,-6.0,8.0,1.0,,48.0,8.0,139.0,213.0,1
0.721,0.521,-8.123,0.0612,0.0707,0.00552,0.127,0.942,123.118,261413.0,1
0.552,0.499,-12.078,0.131,0.65,0.0685,0.1169999999999999,0.665,0.0,200027.0,0
0.738,0.616,-7.192,0.193,0.186,0.0,0.145,0.28,141.971,287067.0,0
0.6809999999999999,0.701,-6.336,0.0767,0.106,0.0,0.208,0.3979999999999999,139.952,175203.0,1
0.634,0.8490000000000001,-7.075,0.105,0.0438,0.0,0.363,0.919,0.0,175493.0,1
0.595,0.812,-4.362,0.043,0.182,0.0,0.0853,0.523,124.095,195027.0,0
0.423,0.813,-5.011,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,211720.0,1
58.0,91.0,-4.0,4.0,2.0,,29.0,73.0,80.0,262.0,1
73.0,78.0,-5.0,5.0,11.0,,7.0,57.0,130.0,285.0,1
0.772,0.588,-6.355,0.0933,0.0816,0.0,0.0726,0.196,95.956,313513.0,0
0.904,0.575,-7.822999999999999,0.346,0.0493,0.0,0.256,0.359,141.039,177748.0,1
0.5589999999999999,0.7609999999999999,-4.041,0.0877,0.131,1.6e-06,0.143,0.24,163.898,246987.0,1
0.677,0.512,-7.318,0.151,0.108,0.0,0.206,0.3,152.032,288603.0,0
0.6729999999999999,0.706,-7.362999999999999,0.0291,0.348,4.47e-06,0.3289999999999999,0.7979999999999999,100.008,219025.0,0
0.806,0.546,-6.637,0.0575,0.3,0.0,0.102,0.874,147.986,212867.0,1
0.81,0.789,-5.048,0.04,0.069,0.00103,0.0638,0.856,94.025,220538.0,1
0.326,0.0112,-28.63,0.0491,0.994,0.929,0.0578,0.176,70.847,346320.0,0
0.529,0.127,-16.066,0.0274,0.611,0.000109,0.237,0.578,63.05,203573.0,1
0.475,0.5760000000000001,-13.059,0.0312,0.0218,0.0221,0.391,0.524,96.37799999999999,397773.0,0
65.0,81.0,-6.0,6.0,12.0,,13.0,58.0,122.0,189.0,1
0.196,0.0755,-21.435,0.0534,0.957,0.000565,0.71,0.1,71.146,387840.0,0
0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,173948.0,1
0.579,0.8240000000000001,-8.71,0.03,0.00206,0.00903,0.059,0.635,123.331,331573.0,1
0.546,0.8390000000000001,-5.365,0.0784,0.00546,0.0,0.382,0.491,77.009,-1.0,1
0.771,0.826,-3.978,0.0604,0.142,0.03,0.145,0.185,100.012,212280.0,1
0.726,0.653,-6.129,0.162,0.243,3.92e-06,0.139,0.187,0.0,195324.0,0
0.775,0.573,-4.933,0.0585,0.495,0.0,0.126,0.667,101.925,171806.0,1
0.298,0.00532,-29.951,0.0421,0.988,0.945,0.118,0.223,66.325,54326.0,0
0.784,0.757,-3.912,0.0384,0.495,1.18e-06,0.142,0.5870000000000001,104.99600000000001,198286.0,1
0.466,0.372,-6.564,0.0271,0.88,0.0,0.107,0.2789999999999999,141.898,208880.0,0
0.53,0.5379999999999999,-12.997,0.125,0.115,0.0,0.148,0.508,0.0,172500.0,0
0.593,0.711,-6.593,0.0301,0.283,0.0,0.208,0.25,121.96,216771.0,0
0.677,0.892,-5.709,0.0527,0.0755,6.6e-06,0.2019999999999999,0.898,145.921,213333.0,0
0.471,0.3,-14.003,0.0354,0.921,0.627,0.926,0.292,100.554,271082.0,0
58.0,66.0,-5.0,3.0,11.0,,11.0,20.0,120.0,279.0,1
0.601,0.909,-4.051,0.0438,0.0125,5.21e-05,0.0818,0.805,125.029,252160.0,0
0.809,0.56,-7.114,0.49,0.0366,0.0,0.267,0.418,146.94,196255.0,0
0.855,0.516,-8.116,0.44,0.0912,0.0,0.114,0.153,140.955,187465.0,1
72.0,80.0,-6.0,6.0,9.0,,69.0,72.0,124.0,229.0,0
0.181,0.168,-22.235,0.0511,0.936,0.000161,0.19,0.057,93.515,434133.0,0
23.0,39.0,-6.0,4.0,85.0,,14.0,7.0,43.0,257.0,1
0.352,0.0395,-18.91,0.0475,0.989,0.4579999999999999,0.0701,0.384,125.531,328400.0,0
0.301,0.258,-15.681,0.0439,0.72,0.000222,0.17,0.204,109.572,213107.0,0
0.6890000000000001,0.147,-20.0,0.0366,0.7170000000000001,0.8959999999999999,0.0942,0.268,100.086,138031.0,1
47.0,92.0,-4.0,6.0,0.0,,31.0,73.0,155.0,177.0,1
0.563,0.5870000000000001,-8.056000000000001,0.939,0.92,2.83e-06,0.705,0.583,79.715,289698.0,0
0.4379999999999999,0.209,-14.845,0.0371,0.97,0.907,0.0918,0.569,120.741,174387.0,0
0.535,0.341,-15.754,0.0378,0.855,8.26e-05,0.104,0.483,94.76700000000001,230573.0,0
0.926,0.523,-5.915,0.158,0.0269,0.000293,0.103,0.205,141.983,217339.0,1
0.5,0.815,-5.051,0.127,0.0958,0.0389,0.0877,0.135,0.0,272773.0,0
0.496,0.579,-7.428999999999999,0.0336,0.1639999999999999,0.000679,0.335,0.499,0.0,251333.0,0
0.268,0.0472,-27.313,0.0426,0.933,0.308,0.385,0.157,122.28399999999999,-1.0,0
0.66,0.867,-4.285,0.1159999999999999,0.11,0.0,0.0368,0.377,93.03299999999999,180480.0,1
0.255,0.1119999999999999,-18.189,0.0415,0.911,0.7290000000000001,0.0529,0.0847,0.0,912840.0,0
0.715,0.482,-9.381,0.445,0.231,0.0,0.143,0.6859999999999999,136.297,182520.0,1
0.672,0.649,-8.293,0.0764,0.353,0.00062,0.596,0.67,159.986,230323.0,0
0.283,0.139,-22.362,0.0478,0.987,0.195,0.355,0.298,76.202,123373.0,0
0.142,0.155,-19.854,0.039,0.865,0.922,0.106,0.115,140.489,344400.0,0
0.53,0.51,-11.053,0.187,0.596,0.0,0.0712,0.8079999999999999,201.59400000000002,139813.0,0
0.48,0.535,-10.232,0.0324,0.371,0.0,0.0929,0.293,0.0,313227.0,1
0.5870000000000001,0.665,-8.083,0.409,0.0532,0.0,0.557,0.242,90.758,224280.0,0
0.65,0.639,-5.962000000000001,0.4579999999999999,0.0942,0.0,0.135,0.563,139.226,150802.0,1
0.714,0.594,-10.63,0.43,0.965,0.255,0.129,0.45,169.837,158436.0,0
0.794,0.8109999999999999,-8.966000000000001,0.038,0.0426,1.07e-06,0.1009999999999999,0.862,116.04700000000001,248413.0,1
82.0,73.0,-4.0,13.0,10.0,,37.0,65.0,136.0,253.0,1
0.789,0.451,-7.676,0.214,0.384,1.01e-05,0.11,0.215,89.883,319400.0,0
0.6829999999999999,0.7759999999999999,-3.2510000000000003,0.341,0.15,0.0,0.2269999999999999,0.223,173.99599999999998,188773.0,1
0.607,0.609,-5.978,0.291,0.389,1.6e-05,0.111,0.556,74.946,185610.0,1
55.0,94.0,-4.0,13.0,1.0,,23.0,56.0,104.0,206.0,1
0.525,0.685,-3.954,0.0351,0.385,0.0,0.0731,0.54,78.003,-1.0,1
0.176,0.115,-23.885,0.0431,0.8859999999999999,3.31e-06,0.108,0.0519,91.569,188427.0,0
0.466,0.759,-4.978,0.1989999999999999,0.0521,0.0,0.0587,0.3279999999999999,160.033,264373.0,1
0.772,0.685,-6.849,0.0696,0.019,8.96e-05,0.131,0.501,0.0,283400.0,1
67.0,89.0,-3.0,6.0,30.0,,74.0,48.0,96.0,159.0,1
78.0,55.0,-7.0,5.0,35.0,,13.0,44.0,95.0,243.0,1
0.579,0.5670000000000001,-6.287999999999999,0.0314,0.0202,1e-06,0.246,0.215,136.06,222853.0,0
0.6729999999999999,0.509,-7.904,0.0365,0.272,0.785,0.129,0.7909999999999999,82.02,220867.0,0
0.528,0.621,-7.087999999999999,0.0319,0.00719,0.00134,0.0947,0.541,141.329,255947.0,0
0.2769999999999999,0.153,-23.052,0.0584,0.85,0.125,0.565,0.3279999999999999,156.092,213227.0,0
0.597,0.44,-10.465,0.0382,0.3829999999999999,0.0,0.07,0.952,90.351,166960.0,0
0.628,0.5770000000000001,-8.908999999999999,0.0465,0.000206,0.642,0.0838,0.192,125.014,352458.0,0
56.0,80.0,-4.0,22.0,1.0,,74.0,65.0,92.0,214.0,1
0.72,0.7090000000000001,-5.795,0.0653,0.138,0.0,0.104,0.6,130.04,209308.0,0
0.853,0.637,-5.924,0.331,0.129,0.0,0.267,0.496,0.0,156195.0,1
0.2269999999999999,0.228,-16.278,0.0521,0.974,0.000226,0.374,0.127,82.21,145333.0,0
0.648,0.309,-12.432,0.0264,0.526,0.000249,0.124,0.407,0.0,303213.0,1
0.4479999999999999,0.12,-24.166,0.0864,0.8690000000000001,0.0,0.512,0.363,128.039,-1.0,0
0.222,0.0359,-30.629,0.0417,0.96,0.0,0.131,0.0678,83.19,220227.0,0
0.552,0.616,-9.785,0.0346,0.352,0.0,0.0501,0.667,112.44200000000001,162373.0,1
0.7190000000000001,0.497,-7.661,0.6809999999999999,0.115,0.0,0.0898,0.345,81.65100000000001,216727.0,1
0.726,0.789,-4.097,0.134,0.218,0.0,0.237,0.268,0.0,-1.0,1
62.0,88.0,-5.0,10.0,1.0,,35.0,66.0,128.0,221.0,1
0.456,0.863,-3.551,0.0894,0.133,0.0545,0.0553,0.532,0.0,-1.0,1
45.0,23.0,-8.0,4.0,92.0,,11.0,23.0,130.0,221.0,1
0.605,0.684,-6.356,0.2239999999999999,0.00647,0.0,0.353,0.287,72.469,242173.0,0
0.602,0.916,-5.417999999999999,0.0399,0.0123,0.00134,0.133,0.5489999999999999,101.212,292267.0,1
0.653,0.623,-5.273,0.0819999999999999,0.253,0.0,0.144,0.401,123.999,-1.0,1
0.614,0.615,-7.678,0.0262,0.6940000000000001,0.0289,0.093,0.51,87.969,237573.0,0
0.857,0.642,-3.656,0.0588,0.00823,0.0,0.106,0.0658,150.06,140793.0,1
0.474,0.187,-25.721,0.324,0.982,6.63e-05,0.415,0.145,98.806,-1.0,0
0.7120000000000001,0.562,-6.007999999999999,0.129,0.125,0.0,0.136,0.142,140.0,-1.0,1
0.585,0.7090000000000001,-6.072,0.319,0.409,0.0,0.183,0.21,111.913,249450.0,1
0.731,0.742,-7.808,0.0545,0.011,0.6679999999999999,0.161,0.908,85.074,110500.0,0
0.3979999999999999,0.236,-13.462,0.0348,0.936,0.497,0.183,0.284,125.15100000000001,356973.0,0
0.773,0.564,-7.241,0.249,0.00561,1.99e-05,0.213,0.0588,155.976,-1.0,1
0.562,0.579,-6.787999999999999,0.484,0.2739999999999999,0.0,0.102,0.5770000000000001,84.14299999999999,176591.0,1
0.3879999999999999,0.201,-19.247,0.0847,0.963,0.915,0.12,0.3879999999999999,117.902,48173.0,0
0.402,0.0429,-31.885,0.0322,0.985,0.8740000000000001,0.102,0.276,110.44200000000001,233249.0,0
0.5720000000000001,0.422,-9.226,0.0263,0.845,0.000461,0.299,0.354,84.984,304280.0,0
0.611,0.799,-5.718999999999999,0.0641,0.2019999999999999,0.0277,0.123,0.51,101.038,347520.0,1
